wID	word	lemma	PoS	
52121	Series	serie	nfp    
52122	sueñas	soñar	v
52123	suprimir	suprimir	vr
52124	Títulos	título	nmp    
52126	alcanzable	alcanzable	jms    
52127	barrial	barrial	j
52128	Comments	comment	n
52130	delincuencial	delincuencial	jms    
52131	Encuesta	encuesta	n
52132	lavados	lavado	nmp    
52133	míster	míster	nms    
52135	reconquista	reconquista	nfs    
52136	aceptaran	aceptar	vsi-3p
52137	Argentino	argentino	j
52138	enciendo	encender	vip-1s
52139	enganchado	enganchar	vps-ms
52140	extractivismo	extractivismo	n
52142	Hermano	hermano	o
52143	hipo	hipo	nms    
52148	OPS	ops	o
52149	penes	pene	nmp    
52152	rogó	rogar	vis-3s
52153	ropaje	ropaje	nms    
52154	simio	simio	nms    
52155	Sports	sports	o
52156	descalifica	descalificar	vip-3s
52157	discapacitadas	discapacitado	jfp    
52158	Fito	fito	o
52161	Guatemala	guatemala	o
52164	monografía	monografía	nfs    
52165	negociables	negociable	jmp    
52167	Odisea	odisea	nfs    
52168	Organización	organización	o
52169	Pinto	pinto	jms    
52170	probada	probar	vps-fs
52171	rosarino	rosarino	j
52172	setecientos	setecientos	mc
52177	agarrado	agarrar	vps-ms
52178	ambientado	ambientado	j
52179	Concentración	concentración	nfs    
52180	Decidir	decidir	vr
52181	defraudado	defraudar	vps-ms
52182	digestiva	digestivo	jfs    
52183	escupe	escupir	vip-3s
52184	estancada	estancado	j
52185	Exteriores	exteriores	o
52186	Gold	gold	o
52187	incluída	incluído	j
52189	juegues	jugar	vsp-2s
52190	modismos	modismo	nmp    
52191	multitudinario	multitudinario	jms    
52193	protagónica	protagónico	jfs    
52194	reformular	reformular	v
52195	repentinos	repentino	jmp    
52197	Rincón	rincón	o
52199	sódico	sódico	jms    
52200	Stevia	stevia	o
52201	trama	trama	n
52202	VA	ir	vip-3s
52203	Vicente	vicente	o
52205	2.7	2.7	m$
52208	camerino	camerino	nms    
52209	cantinas	cantina	nmp    
52210	Comisaría	comisaría	nfs    
52211	comprometiéndo	comprometer	vpp
52214	enviaran	enviar	vsi-3p
52215	humana	humano	n
52216	imaginaron	imaginar	vis-3p
52217	incrementándo	incrementar	vpp-00
52218	Ipad	ipad	o
52219	Marcos	marcos	o
52221	Opus	opus	nms    
52224	presupuestales	presupuestal	jmp    
52225	Publicó	publicar	vis-3s
52226	reírme	reír	v
52227	Rivero	rivero	o
52228	UDI	udi	o
52229	VISIÓN	visión	nfs    
52231	York	york	o
52232	175	175	m$
52233	alucinantes	alucinante	jmp    
52234	Bogotá	bogotá	o
52235	colonizar	colonizar	vr
52237	cookie	cookie	n
52238	criar	criar	vr
52240	editan	editar	vip-3p
52241	encargaría	encargar	vc-1/3s
52243	helechos	helecho	nmp    
52244	homogéneos	homogéneo	jmp    
52245	honran	honrar	vip-3p
52247	imagíne	imaginar	vm-3s
52248	ineptos	inepto	j
52251	marche	marchar	vsp-1/3s
52252	permítan	permitir	vm-3p
52253	plasmado	plasmar	vps-ms
52255	SEC	sec	o
52261	atestiguan	atestiguar	vip-3p
52262	Benzema	benzema	o
52263	conducían	conducir	vii-3p
52264	Directora	directora	o
52266	errada	errado	jfs    
52269	haha	haha	i
52270	ignorado	ignorar	vps-ms
52273	Nerón	nerón	o
52275	Pampa	pampa	o
52276	quitaran	quitar	vsi-3p
52277	recrean	recrear	vip-3p
52280	Zod	zod	o
52281	47	47	o
52282	Danny	danny	o
52284	How	how	o
52285	morado	morado	nms    
52286	parezca	parecer	vsp-1/3s
52287	4,2	4,2	m$
52288	acertijo	acertijo	nms    
52291	B	b	o
52292	celu	celu	n
52293	Disposiciones	disposición	nfp    
52294	Domingos	domingo	nmp    
52295	Esperanza	esperanza	o
52296	guaguas	guagua	n
52298	Implementación	implementación	n
52300	maduran	madurar	vip-3p
52302	Potencia	potencia	nfs    
52305	resquicio	resquicio	nms    
52306	sacados	sacar	vps-mp
52307	sentenciar	sentenciar	vr
52308	vicario	vicario	nms    
52312	elegiría	elegir	vc-1/3s
52313	fisica	física	n
52314	gozar	gozar	vr
52315	hallados	hallar	vps-mp
52316	importado	importado	j
52317	Jn	jn	n
52318	jugosos	jugoso	jmp    
52320	meritos	mérito	n
52321	Militar	militar	jms    
52323	posibilite	posibilitar	vsp-1/3s
52326	sien	sien	nfs    
52328	agencias	agencia	n
52329	alfiler	alfiler	nms    
52330	bocadillo	bocadillo	nms    
52332	cazando	cazar	vpp
52333	combos	combo	nmp    
52334	dispusieron	disponer	vis-3p
52335	divulgativo	divulgativo	jms    
52336	embarcar	embarcar	vr
52338	Joel	joel	o
52339	leídos	leído	jmp    
52341	net	net	n
52342	ocasión	ocasión	e_32
52345	sebo	sebo	nms    
52346	See	see	o
52350	arritmia	arritmia	nfs    
52351	codifica	codificar	vip-3s
52352	criadores	criador	nmp    
52353	Diaz	diaz	o
52356	Doy	dar	vip-1s
52357	eclosión	eclosión	nfs    
52358	hebra	hebra	nfs    
52359	idioteces	idiotez	nfp    
52360	ingenieria	ingeniería	n
52361	llamese	llamar	v
52362	mandatario	mandatario	n
52363	moretones	moretón	nmp    
52364	perdonará	perdonar	vif-3s
52366	secadora	secadora	nfs    
52367	sesos	seso	nmp    
52368	Signos	signo	nmp    
52370	solapa	solapa	nfs    
52371	6.1	6.1	m$
52372	asignará	asignar	vif-3s
52373	champiñones	champiñón	n
52375	coroneles	coronel	nmp    
52376	debilitar	debilitar	vr
52377	defino	definir	vip-1s
52378	dividimos	dividir	vip-1p/vis-1p
52379	encarnó	encarnar	vis-3s
52383	Hidalgo	hidalgo	o
52384	insólitos	insólito	jmp    
52385	operada	operar	vps-fs
52386	ostras	ostra	nfp    
52387	Portillo	portillo	o
52389	recusación	recusación	nfs    
52390	selenio	selenio	n
52391	Somos	ser	vip-1p
52392	teman	temer	vsp-3p
52393	topó	topar	vis-3s
52394	Ventana	ventana	nfs    
52395	Vigencia	vigencia	nfs    
52398	ciber	ciber	n
52399	crecientemente	crecientemente	r
52400	endémico	endémico	jms    
52401	faltara	faltar	vsi-1/3s
52403	íntimos	íntimo	j
52405	monocultivo	monocultivo	nms    
52406	Negras	negras	o
52408	paro	paro	n
52410	Pudiera	poder	vsi-1/3s
52412	sospechosamente	sospechosamente	r
52413	1947	1947	m$
52415	Brito	brito	o
52416	cabezal	cabezal	nms    
52418	concluyo	concluir	vip-1s
52419	Crespo	crespo	o
52421	disciplinar	disciplinar	vr
52425	Hora	hora	o
52426	inaugurando	inaugurar	vpp
52427	instalo	instalar	vip-1s
52428	interrumpir	interrumpir	vr
52429	Istmo	istmo	nms    
52430	montículo	montículo	nms    
52432	pesado	pesado	nms    
52433	reproductores	reproductor	jmp    
52434	surrealistas	surrealista	jmp    
52435	2010011	2010-2011	m$
52436	amenazar	amenazar	vr
52437	avispas	avispa	nfp    
52439	conduciría	conducir	vc-1/3s
52440	descartado	descartar	vps-ms
52442	engañaron	engañar	vis-3p
52443	enviados	enviado	j
52446	Nora	nora	o
52451	socio-cultural	socio-cultural	j
52452	tributar	tributar	vr
52455	cracks	crack	nmp    
52456	demandados	demandado	nmp    
52459	habanero	habanero	jms    
52460	Hugo	hugo	o
52461	incrementen	incrementar	vsp-3p
52462	lujosas	lujoso	jfp    
52463	politicamente	políticamente	r
52464	respaldo	respaldar	vip-1s
52465	rockeros	rockero	n
52466	Sendero	sendero	nms    
52468	Trabajo	trabajo	o
52469	Apuntó	apuntar	vis-3s
52470	Asís	asís	o
52471	auditivas	auditivo	jfp    
52473	barriadas	barriada	nfp    
52474	catarro	catarro	nms    
52475	cojan	coger	vsp-3p
52476	esporádicas	esporádico	jfp    
52478	honradamente	honradamente	r
52479	recalcitrante	recalcitrante	jms    
52481	reinvención	reinvención	n
52482	secularización	secularización	nfs    
52483	Senado	senado	o
52484	Socialismo	socialismo	o
52485	subterráneo	subterráneo	nms    
52486	volcado	volcar	vps-ms
52488	académicamente	académicamente	r
52490	Center	center	o
52491	champagne	champagne	n
52494	Elena	elena	o
52495	Extraño	extraño	o
52496	ferretería	ferretería	nfs    
52497	heterogéneos	heterogéneo	jmp    
52498	Leticia	leticia	o
52500	Pichincha	pichincha	o
52501	Quiché	quiché	n
52503	Vivas	vivas	o
52504	2.1.	2.1.	m$
52506	agravamiento	agravamiento	n
52507	Alto	alto	o
52508	barriales	barrial	j
52509	Bon	bon	o
52510	derivaron	derivar	vis-3p
52511	despidiendo	despedir	vpp
52512	Games	games	o
52513	Hidrocarburos	hidrocarburo	nmp    
52515	liquida	líquido	nj
52516	llevase	llevar	vsj-1/3s
52517	medias	media	nmp    
52518	Micheletti	micheletti	o
52519	negué	negar	vis-1s
52520	Pareja	pareja	nfs    
52521	pecaminosa	pecaminoso	jfs    
52522	Percy	percy	o
52523	protegió	proteger	vis-3s
52524	recaudaciones	recaudación	nfp    
52525	river	river	n
52526	subliminales	subliminal	jmp    
52527	vaticana	vaticano	jfs    
52528	accedemos	acceder	vip-1p
52530	apegada	apegado	j
52531	chiquillo	chiquillo	nms    
52533	COMPLETA	completo	jfs    
52534	dador	dador	nms    
52535	desapercibidas	desapercibido	jfp    
52536	dibujado	dibujar	vps-ms
52539	implementen	implementar	vsp-3p
52540	intermitentes	intermitente	jmp    
52541	Lee	lee	o
52542	mataría	matar	vc-1/3s
52544	osito	osito	n
52545	pictórico	pictórico	jms    
52546	prometida	prometido	j
52547	retocar	retocar	vr
52549	1600	1600	m$
52550	.tu	.tu	n
52551	acueductos	acueducto	nmp    
52552	alaban	alabar	vip-3p
52553	Business	business	o
52555	ECONOMÍA	economía	nfs    
52556	enfadar	enfadar	vr
52558	guerreros	guerrero	jmp    
52559	Luke	luke	o
52560	omiten	omitir	vip-3p
52561	Osama	osama	o
52563	Stanley	stanley	o
52564	unificado	unificado	j
52565	afín	afín	r
52566	ahonda	ahondar	vip-3s
52567	atropellar	atropellar	vr
52568	Causa	causar	vip-3s
52569	Comenzando	comenzar	vpp
52571	disculpó	disculpar	vis-3s
52572	ENTRADAS	entradas	o
52573	fenomeno	fenómeno	n
52574	Flora	flora	nfs    
52575	Hospital	hospital	o
52576	Malaquías	malaquías	o
52577	Malvinas	malvinas	o
52578	pool	pool	n
52579	pregonan	pregonar	vip-3p
52580	recibamos	recibir	vsp-1p
52581	Transporte	transporte	o
52584	180º	180º	m$
52585	Azúcar	azúcar	nfs    
52586	cauto	cauto	jms    
52588	contínua	continuo	j
52589	empobrecidos	empobrecido	j
52590	imaginacion	imaginación	n
52591	implacables	implacable	jmp    
52592	Mayagüez	mayagüez	o
52594	Progresista	progresista	o
52595	recopilados	recopilar	vps-mp
52597	Reino	reino	o
52598	rodado	rodar	vps-ms
52599	Sagrado	sagrado	o
52600	Sí	sí	o
52601	violar	violar	vr
52602	1:30	1:30	m$
52603	acostumbrada	acostumbrado	jfs    
52607	bledo	bledo	nms    
52608	carpinteros	carpintero	nmp    
52610	ingresé	ingresar	vis-1s
52611	Karl	karl	o
52613	Morón	morón	o
52614	paralelismos	paralelismo	nmp    
52616	rifa	rifa	nfs    
52618	sanguíneas	sanguíneo	jfp    
52619	seg?n	seg?n	n
52620	tendre	tener	v
52623	alejen	alejar	vsp-3p
52624	atolladero	atolladero	nms    
52625	bloqueado	bloqueado	j
52626	Contaminación	contaminación	nfs    
52627	cv	cv	n
52628	empleen	emplear	vsp-3p
52629	INE	ine	o
52630	JJ	jj	o
52631	metafórica	metafórico	jfs    
52633	multicolores	multicolor	jmp    
52635	perversiones	perversión	nfp    
52636	previas	previa	n
52637	rencillas	rencilla	nfp    
52638	Semanas	semana	nfp    
52639	soeces	soez	j
52640	valencianos	valenciano	nmp    
52641	abordarán	abordar	vif-3p
52643	arrastrado	arrastrar	vps-ms
52646	comerá	comer	vif-3s
52648	Cuenca	cuenca	o
52649	endurece	endurecer	vip-3s
52650	favorecida	favorecer	vps-fs
52651	Guía	guía	o
52654	improviso	improviso	r
52655	Ingeniero	ingeniero	o
52656	interpuesto	interponer	vps-ms
52658	Paz	paz	o
52659	provecho	provecho	n
52660	rectores	rector	jmp    
52661	remo	remo	nms    
52662	reticencias	reticencia	nfp    
52663	revitalización	revitalización	nfs    
52664	Sam	sam	o
52665	sintetizadores	sintetizador	nmp    
52666	Altura	altura	nfs    
52667	antípodas	antípodas	nfp    
52670	boys	boy	fn
52671	Chino	chino	o
52674	ela	ella	pron
52675	excreción	excreción	nfs    
52676	expulsaron	expulsar	vis-3p
52677	Fin	fin	o
52679	Journal	journal	o
52680	Latinoamericana	latinoamericana	o
52683	pesimistas	pesimista	nmp    
52684	porquerías	porquería	nfp    
52685	taurina	taurino	jfs    
52686	Tenia	tener	v
52687	Aznar	aznar	o
52689	enfrentas	enfrentar	vip-2s
52690	extrañan	extrañar	vip-3p
52692	Gestión	gestión	o
52694	Jerry	jerry	o
52695	llegaban	llegar	vii-3p
52696	opinamos	opinar	vip-1p/vis-1p
52697	patentar	patentar	vr
52698	PDA	pda	o
52699	podcasts	podcasts	n
52700	recurra	recurrir	vsp-1/3s
52701	Roque	roque	o
52702	S&P	s&p	o
52703	sadismo	sadismo	nms    
52704	saturada	saturado	jfs    
52707	A2	a2	o
52709	aburridos	aburrir	vps-mp
52710	André	andré	o
52711	Antiguo	antiguo	j
52712	contraer	contraer	vr
52714	despachar	despachar	vr
52716	extrayendo	extraer	vpp
52719	MIGUEL	miguel	o
52720	nosostros	nosostros	pron
52721	ordinariamente	ordinariamente	r
52722	Que	que	o
52723	rellena	rellenar	vip-3s
52724	rola	rol	nfs    
52725	surte	surtir	vip-3s
52727	Urge	urgir	vip-3s
52728	viva	viva	i
52729	adorando	adorar	vpp
52731	destrozado	destrozar	vps-ms
52732	deterioran	deteriorar	vip-3p
52736	hare	hare	n
52737	Institute	institute	o
52738	integrarán	integrar	vif-3p
52739	Karla	karla	o
52740	limitante	limitante	jms    
52741	luchadora	luchador	j
52742	ornamentos	ornamento	nmp    
52745	recuerdas	recordar	v
52747	Victoria	victoria	o
52749	cancelada	cancelar	vps-fs
52750	candados	candado	nmp    
52751	Caos	caos	nmp    
52752	Comando	comando	nms    
52753	concertada	concertado	jfs    
52754	Confederación	confederación	o
52755	Costo	costar	v
52756	criaron	criar	vis-3p
52757	Humor	humor	nms    
52758	imperceptibles	imperceptible	jmp    
52759	imputan	imputar	vip-3p
52760	instantánea	instantánea	nfs    
52761	macroeconomía	macroeconomía	nfs    
52762	María	maría	o
52765	provistas	provisto	j
52766	registrará	registrar	vif-3s
52767	Sacramento	sacramento	o
52768	Salud	salud	o
52770	simbolizar	simbolizar	vr
52772	Symbian	symbian	o
52774	XD	xd	o
52776	averiguando	averiguar	vpp
52777	Base	base	o
52778	Científica	científica	o
52780	conectar	conectar	v
52781	contribuiría	contribuir	vc-1/3s
52782	cuestionada	cuestionado	j
52784	demográficas	demográfico	jfp    
52785	durmieron	dormir	vis-3p
52786	incineración	incineración	nfs    
52787	jerárquicos	jerárquico	jmp    
52789	registral	registral	j
52792	Y	y	cc
52794	adoptiva	adoptivo	jfs    
52795	Compré	comprar	vis-1s
52799	gambas	gamba	nfp    
52800	Generales	generales	o
52801	heno	heno	nms    
52802	maricones	maricón	nmp    
52803	muera	morir	v
52804	relacionando	relacionar	vpp
52805	ridiculez	ridiculez	nfs    
52806	sólidamente	sólidamente	r
52807	tópica	tópico	jfs    
52808	airoso	airoso	jms    
52809	Boletín	boletín	o
52810	book	book	fn
52812	contratada	contratar	vps-fs
52813	cortados	cortar	vps-mp
52814	Corte	corte	o
52816	decepcionada	decepcionar	vps-fs
52818	guisantes	guisante	nmp    
52820	necia	necio	jfs    
52821	OIM	oim	o
52822	ola	hola	i
52823	Político	político	jms    
52824	primaveras	primavera	nfp    
52825	telarañas	telaraña	nfp    
52827	agitando	agitar	vpp
52828	ambivalente	ambivalente	jms    
52830	auspiciada	auspiciado	j
52831	Boca	boca	o
52832	borroso	borroso	jms    
52834	dibujar	dibujar	vr
52835	disimula	disimular	vip-3s
52837	indiferentes	indiferente	j
52838	juzgada	juzgar	vps-fs
52839	limitaron	limitar	vis-3p
52840	movida	mover	vps-fs
52841	necesitado	necesitado	nms    
52843	recomendacion	recomendación	n
52845	vu	vu	n
52846	15,000	15,000	m$
52847	abad	abad	nms    
52848	Abu	abu	o
52849	actualizó	actualizar	vis-3s
52850	acudo	acudir	vip-1s
52851	aislado	aislar	vps-ms
52852	autistas	autista	jmp    
52853	boludeces	boludez	nfp    
52855	Caro	caro	jms    
52856	chiquitos	chiquito	nmp    
52857	chula	chulo	jfs    
52858	comentes	comentar	vsp-2s
52859	compilador	compilador	nms    
52860	cortas	cortar	vip-2s
52861	desencadenado	desencadenar	vps-ms
52862	discutibles	discutible	jmp    
52863	disuelven	disolver	vip-3p
52864	ejercida	ejercer	vps-fs
52865	Ernest	ernest	o
52867	instrumentar	instrumentar	vr
52868	laicismo	laicismo	n
52870	nítrico	nítrico	jms    
52871	odiado	odiar	vps-ms
52872	peludo	peludo	jms    
52873	precisando	precisar	vpp
52876	Véa	ver	vm-3s
52879	chucha	chucha	nfs    
52882	papilla	papilla	nfs    
52883	prioritariamente	prioritariamente	r
52885	resumida	resumido	j
52886	Tratados	tratado	nmp    
52887	votarán	votar	vif-3p
52890	Asís	asís	o
52891	calificaciones	calificación	nfp    
52893	celebrada	celebrado	jfs    
52894	colectivo	colectivo	nms    
52895	coli	coli	n
52896	consulten	consultar	vsp-3p
52897	Desde	desde	o
52898	Editar	editar	vr
52900	matas	mata	nfp    
52901	mejorado	mejorar	vps-ms
52902	organizadora	organizador	j
52905	tarda	tardo	jfs    
52907	abarcaba	abarcar	vii-1/3s
52908	basaron	basar	vis-3p
52912	crimenes	crimen	n
52913	deshumanización	deshumanización	nfs    
52915	diseñadas	diseñar	vps-fp
52919	instalarán	instalar	vif-3p
52920	Libre	libre	o
52921	Luís	luís	o
52922	Maternidad	maternidad	nfs    
52923	plastico	plástico	n
52926	Rusa	rusa	o
52927	sucedio	sucedio	j
52928	Tarjeta	tarjeta	o
52929	unidireccional	unidireccional	jms    
52930	altercado	altercado	nms    
52931	Ana	ana	o
52932	calza	calzar	vip-3s
52933	caracterizadas	caracterizar	vps-fp
52934	cepillado	cepillado	nms    
52935	Corazón	corazón	o
52936	distinguía	distinguir	vii-1/3s
52937	Hamlet	hamlet	o
52939	Metropolitana	metropolitano	jfs    
52943	Principio	principio	n
52944	PROGRAMA	programa	nms    
52946	1953	1953	m$
52948	apurar	apurar	vr
52949	asentó	asentar	vis-3s
52950	Barrera	barrera	o
52951	bombillo	bombillo	nms    
52952	cepillar	cepillar	vr
52953	cinto	cinto	nms    
52954	comprenderás	comprender	vif-2s
52955	comprobada	comprobado	j
52956	construirán	construir	vif-3p
52958	higado	hígado	n
52959	Inició	iniciar	vis-3s
52962	pasajeras	pasajero	jfp    
52963	reprochar	reprochar	vr
52965	vibras	vibrar	vip-2s
52969	Aprendiendo	aprender	vpp
52970	burrada	burrada	nfs    
52971	cargados	cargado	jmp    
52972	comercio	comercio	n
52974	despectivamente	despectivamente	r
52975	Especiales	especial	jmp    
52976	hule	hule	nms    
52977	Humanos	humano	jmp    
52978	ingerimos	ingerir	vip-1p/vis-1p
52979	La	la	o
52980	maternos	materno	jmp    
52981	paralítico	paralítico	nms    
52982	paralizada	paralizar	vps-fs
52984	preciados	preciado	jmp    
52985	quemados	quemar	vps-mp
52986	registrador	registrador	nms    
52990	trasladado	trasladar	vps-ms
52991	zas	zas	i
52992	acentúan	acentuar	vip-3p
52994	Árbol	árbol	n
52995	calentador	calentador	nms    
52997	dimensionar	dimensionar	vr
52998	Domínguez	domínguez	o
52999	Fernanda	fernanda	o
53001	indignada	indignar	vps-fs
53002	insurgentes	insurgente	jmp    
53003	irreconocible	irreconocible	jms    
53004	muéstra	mostrar	vm-2s
53005	pastora	pastora	n
53007	Pensamiento	pensamiento	o
53008	piercing	piercing	nms    
53009	prescinde	prescindir	vip-3s
53010	presentaran	presentar	vsi-3p
53011	Raza	raza	nfs    
53012	removidos	remover	vps-mp
53013	satélites	satélite	n
53014	SEGUIR	seguir	vr
53015	sujetan	sujetar	vip-3p
53016	suple	suplir	vip-3s
53017	tejen	tejer	vip-3p
53018	Tuvieron	tener	vis-3p
